ANO;MÊS;MERCADO;RPK
2006;3;FAJSSBGR;19929100
2006;3;FAJSSBGR;20747400
2006;3;FAJSSBGR;19200100
2006;3;FAJSSBGR;16633600
2006;3;FAJSSBGR;18017300
2006;3;FAJSSBGR;19869600
2006;3;FAJSSBGR;17801500
2006;3;FAJSSBGR;22912100
2006;3;FAJSSBGR;22384000
2006;3;SBBESMJP;0
2006;3;SBBESOCA;831094
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;98868
2006;3;SBBESOCA;658526
2006;3;SMJPSOCA;117165
2006;3;SBBESMJP;0
2006;3;SBBESOCA;518518
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;103362
2006;3;SBBESOCA;499796
2006;3;SMJPSOCA;103683
2006;3;SMJP;0
2006;3;SBBESMJP;0
2006;3;SBBESOCA;571428
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;93732
2006;3;SBBESOCA;565730
2006;3;SMJPSOCA;105930
2006;3;SBBE;0
2006;3;SBBESMJP;0
2006;3;SBBESOCA;703296
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;96621
2006;3;SBBESOCA;741554
2006;3;SMJPSOCA;100794
2006;3;SBBE;0
2006;3;SBBESMJP;0
2006;3;SBBESOCA;555962
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;100794
2006;3;SBBESOCA;710622
2006;3;SMJPSOCA;91164
2006;3;SBBESMJP;0
2006;3;SBBESOCA;558404
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;93411
2006;3;SBBESOCA;641432
2006;3;SMJPSOCA;96621
2006;3;SBBESMJP;0
2006;3;SBBESOCA;652014
2006;3;SBBESMJP;0
2006;3;SMJPSMJP;0
2006;3;SMJPSOCA;139956
2006;3;SBBESOCA;962962
2006;3;SMJPSOCA;98547
2006;3;SMJP;0
2006;3;SBBESMJP;0
2006;3;SBBESOCA;1212050
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;129042
2006;3;SBBESOCA;967846
2006;3;SMJPSOCA;122622
2006;3;SBBESMJP;0
2006;3;SBBESOCA;601546
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;125511
2006;3;SBBESOCA;659340
2006;3;SMJPSOCA;92127
2006;3;SBBE;0
2006;3;SBBESMJP;0
2006;3;SBBESOCA;509564
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;80571
2006;3;SBBESOCA;577126
2006;3;SMJPSOCA;86670
2006;3;SBBE;0
2006;3;SBBESMJP;0
2006;3;SBBESOCA;523402
2006;3;SBBESMJP;0
2006;3;SMJPSOCA;110424
2006;3;SBBESOCA;578754
2006;3;SMJPSOCA;95016
2006;3;SBBESMJP;0
2006;3;SBBESOCA;437932
2006;3;SBBESMJP;0
2006;3;SMJPSMJP;0
2006;3;SMJPSOCA;156969
2006;3;SBBESOCA;848188
2006;3;SMJPSOCA;102078
2006;3;SMJP;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;17205200
2006;3;LSZHSBGR;60594400
2006;3;LSZHSCEL;2857480
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;3387210
2006;3;SAEZSBGR;5291710
2006;3;LSZHSBGL;19201200
2006;3;SAEZSBGL;2722540
2006;3;SBGLSBGR;106829
2006;3;LSZHSBGR;65225900
2006;3;SAEZSBGR;3332070
2006;3;SBGLSBGR;65715
2006;3;SBGRSCEL;5591350
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;7376710
2006;3;SCEL;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;16530400
2006;3;LSZHSBGR;48698400
2006;3;LSZHSCEL;813008
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;3175640
2006;3;SAEZSBGR;3834890
2006;3;LSZHSBGL;14899900
2006;3;SAEZSBGL;3265460
2006;3;SBGLSBGR;108514
2006;3;LSZHSBGR;58595700
2006;3;SAEZSBGR;3196030
2006;3;SBGLSBGR;80543
2006;3;SBGRSCEL;4475170
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;5972990
2006;3;LSZHSNGR;2016810
2006;3;LSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;8565090
2006;3;LSZHSBGR;59912100
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;413172
2006;3;SAEZSBGL;1670650
2006;3;SAEZSBGR;3230470
2006;3;LSZHSBGL;2230300
2006;3;LSZHSBGL;8799370
2006;3;SAEZSBGL;1936120
2006;3;SBGLSBGR;105818
2006;3;LSZHSBGR;67042000
2006;3;SAEZSBGR;2471070
2006;3;SBGLSBGR;86272
2006;3;SBGRSCEL;4804530
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;5492010
2006;3;LSZHLSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;15790100
2006;3;LSZHSBGR;48294800
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;1732110
2006;3;SAEZSBGL;1738520
2006;3;SAEZSBGR;2889520
2006;3;LSZHSBGL;13513000
2006;3;SAEZSBGL;1758480
2006;3;SBGLSBGR;120309
2006;3;LSZHSBGR;62919700
2006;3;SAEZSBGR;2076730
2006;3;SBGLSBGR;61334
2006;3;SBGRSCEL;2614000
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;3366830
2006;3;LSZH;0
2006;3;SCEL;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;12828900
2006;3;LSZHSBGR;52080800
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;2898190
2006;3;SAEZSBGR;3306240
2006;3;LSZHSBGL;14899900
2006;3;SAEZSBGL;1950090
2006;3;SBGLSBGR;93012
2006;3;LSZHSBGR;64812700
2006;3;SAEZSBGR;2570950
2006;3;SBGLSBGR;50887
2006;3;SBGRSCEL;2007550
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;3656990
2006;3;LSZH;0
2006;3;LSZHSAEZ;2173630
2006;3;LSZHSBGL;17411300
2006;3;LSZHSBGR;54041000
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;3321340
2006;3;SAEZSBGR;3807340
2006;3;LSZHSBGL;18995000
2006;3;SAEZSBGL;2495000
2006;3;SBGLSBGR;76499
2006;3;LSZHSBGR;62573800
2006;3;SAEZSBGR;2732810
2006;3;SBGLSBGR;79532
2006;3;SBGRSCEL;2661050
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;3910540
2006;3;LSZH;0
2006;3;SAEZ;0
2006;3;SBGL;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;18751400
2006;3;LSZHSBGR;65533400
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;2762460
2006;3;SAEZSBGR;4296390
2006;3;LSZHSBGL;12978800
2006;3;SAEZSBGL;2866260
2006;3;SBGLSBGR;84924
2006;3;LSZHSBGR;56798800
2006;3;SAEZSBGR;3693690
2006;3;SBGLSBGR;76836
2006;3;SBGRSCEL;5060700
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;6804240
2006;3;LSZHSNGR;1567690
2006;3;LSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;14150200
2006;3;LSZHSBGR;59883300
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;2319350
2006;3;SAEZSBGR;4051870
2006;3;LSZHSBGL;14300100
2006;3;SAEZSBGL;2672640
2006;3;SBGLSBGR;114243
2006;3;LSZHSBGR;68156600
2006;3;SAEZSBGR;2977340
2006;3;SBGLSBGR;71781
2006;3;SBGRSCEL;5625330
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;5241070
2006;3;LSZH;0
2006;3;LSZHLSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;18498400
2006;3;LSZHSBGR;65735200
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGL;2826340
2006;3;SAEZSBGR;2824080
2006;3;LSZHSBGL;15471500
2006;3;SAEZSBGL;3179630
2006;3;SBGLSBGR;109188
2006;3;LSZHSBGR;55242100
2006;3;SAEZSBGR;3679910
2006;3;SBGLSBGR;99752
2006;3;SBGRSCEL;4963990
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;4637240
2006;3;LSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;5725680
2006;3;LSZHSBGR;47180200
2006;3;LSZHSCEL;0
2006;3;LSZHSAEZ;0
2006;3;SAEZSAEZ;0
2006;3;SAEZSBGL;672652
2006;3;SAEZSBGR;2514120
2006;3;LSZHSBGL;5444550
2006;3;SAEZSBGL;658680
2006;3;SBGLSBGR;142214
2006;3;LSZHSBGR;35082500
2006;3;SAEZSBGR;2741420
2006;3;SBGLSBGR;180295
2006;3;SBGRSBGR;0
2006;3;SBGRSCEL;1380190
2006;3;LSZHSCEL;0
2006;3;SBGRSCEL;907058
2006;3;LSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;0
2006;3;LSZHSBGR;36735200
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGR;2784470
2006;3;LSZHSBGL;0
2006;3;SBGLSBGR;135474
2006;3;LSZHSBGR;31728900
2006;3;SAEZSBGR;2982500
2006;3;SBGLSBGR;176588
2006;3;LSZH;0
2006;3;LSZHSAEZ;0
2006;3;LSZHSBGL;0
2006;3;LSZHSBGR;61094000
2006;3;LSZHSAEZ;0
2006;3;SAEZSBGR;3735020
2006;3;LSZHSBGL;0
2006;3;SBGLSBGR;238596
2006;3;LSZHSBGR;57913400
2006;3;SAEZSBGR;4792330
2006;3;SBGLSBGR;362275
2006;3;LSZH;0
2006;3;DGAASBGR;0
2006;3;FACTFAJS;0
2006;3;FACTSBBR;0
2006;3;DGAAFAJS;0
2006;3;FAJSSBGR;0
2006;3;KMIASBGR;58738700
2006;3;LFPGSBGL;1331680
2006;3;LFPGSBGL;0
2006;3;LFPGSBGR;0
2006;3;LFPGSBGR;45905800
2006;3;RKPKWIII;587328
2006;3;SBAQSBCT;61632
2006;3;SBAQSBFZ;0
2006;3;SBAQSBPS;204386
2006;3;SBAQSBRP;30627
2006;3;SBAQSBSP;97911
2006;3;SBARSBBR;0
2006;3;SBARSBGO;0
2006;3;SBARSBKP;184788
2006;3;SBARSBMO;39960
2006;3;SBARSBMO;613224
2006;3;SBARSBRF;0
2006;3;SBARSBSP;0
2006;3;SBARSBSV;0
2006;3;SBARSBSV;27324
2006;3;SBARSBSV;1198710
2006;3;SBASSBFZ;0
2006;3;SBASSBKP;192423
2006;3;SBASSBMO;0
2006;3;SBASSBNT;0
2006;3;SBASSBPS;0
2006;3;SBASSBRF;0
2006;3;SBASSBRP;45866
2006;3;SBASSBSJ;49296
2006;3;SBASSBSP;248056
2006;3;SBAUSBBU;188760
2006;4;SBAUSBCY;1851530
2006;4;SBAUSBFZ;0
2006;4;SBAUSBKP;0
2006;4;SBAUSBNT;708554
2006;4;SBAUSBPS;455096
2006;4;SBAUSBRF;441000
2006;4;SBAUSBSP;228480
2006;4;SBAUSBSP;734468
2006;4;SBAUSBVH;0
2006;4;SBAUSWJI;0
2006;4;SBBESBBR;5268020
2006;4;SBBESBEG;2097880
2006;4;SBBESBFZ;0
2006;4;SBBESBGO;0
2006;4;SBBESBMA;556760
2006;4;SBBESBMQ;628061
2006;4;SBBESBPJ;0
2006;4;SBBESBRF;0
2006;4;SBBESBSL;1027530
2006;4;SBBHSBBR;3164070
2006;4;SBBHSBCF;0
2006;4;SBBHSBCT;0
2006;4;SBBHSBFZ;0
2006;4;SBBHSBGL;12469
2006;4;SBBHSBKP;8658
2006;4;SBBHSBKP;1093790
2006;4;SBBHSBMO;0
2006;4;SBBHSBNT;0
2006;4;SBBHSBPS;0
2006;4;SBBHSBPS;1194880
2006;4;SBBHSBRF;0
2006;4;SBBHSBRJ;2342200
2006;4;SBBHSBSP;0
2006;4;SBBHSBSP;12600
2006;4;SBBHSBSP;6681530
2006;4;SBBHSBSV;0
2006;4;SBBHSBTC;174000
2006;4;SBBHSBUL;456851
2006;4;SBBHSBUR;580860
2006;4;SBBHSBVT;1101480
2006;4;SBARSBBR;0
2006;4;SBBESBBR;5369570
2006;4;SBBHSBBR;2521740
2006;4;SBBRSBBR;0
2006;4;SBBRSBBR;0
2006;4;SBBRSBCG;0
2006;4;SBBRSBCT;1587290
2006;4;SBBRSBCY;3936850
2006;4;SBBRSBEG;4702470
2006;4;SBBRSBFL;0
2006;4;SBBRSBFZ;1512650
2006;4;SBBRSBFZ;4101410
2006;4;SBBRSBGL;1491650
2006;4;SBBRSBGO;142788
2006;4;SBBRSBGO;1158930
2006;4;SBBRSBGR;0
2006;4;SBBRSBGR;2889900
2006;4;SBBRSBIZ;2761250
2006;4;SBBRSBJP;3909070
2006;4;SBBRSBKP;1111610
2006;4;SBBRSBLO;0
2006;4;SBBRSBMO;610637
2006;4;SBBRSBMO;0
2006;4;SBBRSBNT;2971740
2006;4;SBBRSBNT;0
2006;4;SBBRSBPA;0
2006;4;SBBRSBPA;0
2006;4;SBBRSBPA;0
2006;4;SBBRSBPJ;202150
2006;4;SBBRSBPJ;1875330
2006;4;SBBRSBPS;625967
2006;4;SBBRSBPV;0
2006;4;SBBRSBRF;825346
2006;4;SBBRSBRF;3021860
2006;4;SBBRSBRJ;3856770
2006;4;SBBRSBSL;0
2006;4;SBBRSBSP;0
2006;4;SBBRSBSP;10476
2006;4;SBBRSBSP;15472200
2006;4;SBBRSBSV;5366410
2006;4;SBBRSBTE;5428400
2006;4;SBBRSBUL;23590
2006;4;SBBRSBUR;16454
2006;4;SBBRSBVH;0
2006;4;SBBRSWJI;0
2006;4;SBBRSWKN;148920
2006;4;SBAUSBBU;206895
2006;4;SBBUSBGR;9021
2006;4;SBBUSBGR;0
2006;4;SBBUSBKP;10500
2006;4;SBBUSBRF;0
2006;4;SBBUSBSP;946856
2006;4;SBBHSBCF;0
2006;4;SBBHSBCF;350
2006;4;SBCFSBCT;281204
2006;4;SBCFSBFL;104936
2006;4;SBCFSBFZ;2198010
2006;4;SBCFSBGL;167968
2006;4;SBCFSBGL;313854
2006;4;SBCFSBGR;0
2006;4;SBCFSBGR;0
2006;4;SBCFSBGR;834463
2006;4;SBCFSBMO;753456
2006;4;SBCFSBNF;101196
2006;4;SBCFSBNT;2642880
2006;4;SBCFSBPA;194766
2006;4;SBCFSBPS;1038310
2006;4;SBCFSBRF;1349110
2006;4;SBCFSBRJ;30750
2006;4;SBCFSBRJ;4875
2006;4;SBCFSBRP;27153
2006;4;SBCFSBSP;172396
2006;4;SBCFSBSR;63438
2006;4;SBCFSBSV;102613
2006;4;SBBRSBCG;0
2006;4;SBCGSBCR;272163
2006;4;SBCGSBCY;526922
2006;4;SBCGSBGO;1189040
2006;4;SBCGSBGR;928768
2006;4;SBCGSBLO;2007630
2006;4;SBCGSBSP;125580
2006;4;SBCMSBFL;94685
2006;4;SBCMSBJV;353115
2006;4;SBCMSBSP;20160
2006;4;SBCGSBCR;267927
2006;4;SBCRSBLO;0
2006;4;SBCRSBSP;0
2006;4;SBAQSBCT;30816
2006;4;SBBHSBCT;0
2006;4;SBBRSBCT;2049310
2006;4;SBCFSBCT;93170
2006;4;SBCFSBCT;0
2006;4;SBCTSBCT;0
2006;4;SBCTSBCX;45753
2006;4;SBCTSBFL;0
2006;4;SBCTSBFL;638616
2006;4;SBCTSBFZ;0
2006;4;SBCTSBGL;0
2006;4;SBCTSBGR;141446
2006;4;SBCTSBGR;2729120
2006;4;SBCTSBJP;0
2006;4;SBCTSBJV;0
2006;4;SBCTSBJV;9718
2006;4;SBCTSBKP;243253
2006;4;SBCTSBLO;121590
2006;4;SBCTSBLO;465255
2006;4;SBCTSBMO;734502
2006;4;SBCTSBNT;0
2006;4;SBCTSBPA;349770
2006;4;SBCTSBPA;5475100
2006;4;SBCTSBPS;554355
2006;4;SBCTSBRF;252762
2006;4;SBCTSBRF;0
2006;4;SBCTSBRP;0
2006;4;SBCTSBSP;0
2006;4;SBCTSBSP;810619
2006;4;SBCTSBSP;8145910
2006;4;SBCTSBSV;187824
2006;4;SBCTSBSV;0
2006;4;SBCXSBFZ;0
2006;4;SBCXSBGR;209616
2006;4;SBCXSBNF;216948
2006;4;SBCXSBNT;0
2006;4;SBCXSBPA;10146
2006;4;SBCXSBPA;283198
2006;4;SBCXSBSP;2606700
2006;4;SBAUSBCY;1165870
2006;4;SBBRSBCY;3788640
2006;4;SBCGSBCY;316933
2006;4;SBCYSBFZ;0
2006;4;SBCYSBGR;2702560
2006;4;SBCYSBPV;1656820
2006;4;SBCYSBSP;15948
2006;4;SBCYSBSR;2475170
2006;4;SBCYSBTE;0
2006;4;SBCYSBVH;791640
2006;4;SBCYSWJI;127452
2006;4;SBBRSBDN;169488
2006;4;SBCGSBDN;21285
2006;4;SBCRSBDN;0
2006;4;SBDNSBFZ;0
2006;4;SBDNSBMO;471528
2006;4;SBDNSBNT;0
2006;4;SBDNSBPS;558441
2006;4;SBDNSBRF;0
2006;4;SBDNSBSP;331530
2006;4;SBBESBEG;1597770
2006;4;SBBRSBEG;4145340
2006;4;SBEGSBEG;0
2006;4;SBEGSBFZ;0
2006;4;SBEGSBGR;598734
2006;4;SBEGSBRF;0
2006;4;SBEGSBSL;0
2006;4;SBAUSBFC;22862
2006;4;SBFCSBFZ;0
2006;4;SBFCSBGR;0
2006;4;SBFCSBMO;0
2006;4;SBFCSBNT;0
2006;4;SBFCSBPS;189090
2006;4;SBFCSBRF;0
2006;4;SBFCSBRP;32996
2006;4;SBFCSBSP;0
2006;4;SBFISBFI;0
2006;4;SBFISBGR;2533310
2006;4;SBBRSBFL;0
2006;4;SBCFSBFL;59531
2006;4;SBCMSBFL;0
2006;4;SBCMSBFL;91205
2006;4;SBCTSBFL;0
2006;4;SBCTSBFL;812292
2006;4;SBFLSBFL;0
2006;4;SBFLSBFZ;0
2006;4;SBFLSBGL;0
2006;4;SBFLSBGL;0
2006;4;SBFLSBGR;78280
2006;4;SBFLSBGR;16995
2006;4;SBFLSBJP;0
2006;4;SBFLSBJV;0
2006;4;SBFLSBJV;6520
2006;4;SBFLSBKP;91998
2006;4;SBFLSBMO;0
2006;4;SBFLSBNF;0
2006;4;SBFLSBNF;28391
2006;4;SBFLSBNF;149609
2006;4;SBFLSBNT;0
2006;4;SBFLSBPA;158631
2006;4;SBFLSBPA;869022
2006;4;SBFLSBPS;649440
2006;4;SBFLSBRF;0
2006;4;SBFLSBSP;354776
2006;4;SBFLSBSP;2689860
2006;4;SBFLSBSV;0
2006;4;SBAQSBFZ;236985
2006;4;SBASSBFZ;0
2006;4;SBAUSBFZ;0
2006;4;SBBESBFZ;0
2006;4;SBBHSBFZ;0
2006;4;SBBRSBFZ;1214860
2006;4;SBBRSBFZ;5189360
2006;4;SBCFSBFZ;2359660
2006;4;SBCTSBFZ;0
2006;4;SBCXSBFZ;0
2006;4;SBCYSBFZ;0
2006;4;SBDNSBFZ;529222
2006;4;SBEGSBFZ;0
2006;4;SBFLSBFZ;0
2006;4;SBFZSBGL;927402
2006;4;SBFZSBGL;0
2006;4;SBFZSBGO;966780
2006;4;SBFZSBGR;3717650
2006;4;SBFZSBGR;9427900
2006;4;SBFZSBJV;0
2006;4;SBFZSBKP;5153960
2006;4;SBFZSBKP;5011830
2006;4;SBFZSBLO;274134
2006;4;SBFZSBML;496704
2006;4;SBFZSBNT;2033720
2006;4;SBFZSBNT;270816
2006;4;SBFZSBPA;0
2006;4;SBFZSBPA;0
2006;4;SBFZSBPV;0
2006;4;SBFZSBRF;73359
2006;4;SBFZSBRF;2358770
2006;4;SBFZSBRJ;463220
2006;4;SBFZSBRP;2450100
2006;4;SBFZSBSJ;897780
2006;4;SBFZSBSL;1686730
2006;4;SBFZSBSP;849534
2006;4;SBFZSBSP;0
2006;4;SBFZSBSR;428160
2006;4;SBFZSBSV;1732280
2006;4;SBFZSBTE;1509390
2006;4;SBFZSBUL;852690
2006;4;SBFZSBUR;0
2006;4;SBFZSDVG;0
2006;4;FACTSBGL;0
2006;4;FAJSSBGL;0
2006;4;LFPGSBGL;0
2006;4;SBBHSBGL;16850
2006;4;SBBRSBGL;1611380
2006;4;SBCFSBGL;86880
2006;4;SBCTSBGL;0
2006;4;SBFLSBGL;59202
2006;4;SBFLSBGL;0
2006;4;SBFZSBGL;230762
2006;4;SBFZSBGL;0
2006;4;SBGLSBGR;792624
2006;4;SBGLSBGR;2075920
2006;4;SBGLSBJF;2052
2006;4;SBGLSBJP;0
2006;4;SBGLSBKP;0
2006;4;SBGLSBMO;360770
2006;4;SBGLSBNT;1516440
2006;4;SBGLSBNT;0
2006;4;SBGLSBPA;0
2006;4;SBGLSBPA;2496450
2006;4;SBGLSBPS;1099900
2006;4;SBGLSBRF;392249
2006;4;SBGLSBRF;4089800
2006;4;SBGLSBRJ;0
2006;4;SBGLSBSP;0
2006;4;SBGLSBSP;457200
2006;4;SBGLSBSV;0
2006;4;SBGLSBSV;5848840
2006;4;SBGLSBTE;0
2006;4;SBGLSBVT;0
2006;4;SBGLSBVT;15429
2006;4;SBARSBGO;0
2006;4;SBBESBGO;0
2006;4;SBBHSBGO;0
2006;4;SBBRSBGO;92421
2006;4;SBBRSBGO;1181260
2006;4;SBCFSBGO;51113
2006;4;SBCGSBGO;1171880
2006;4;SBFZSBGO;880065
2006;4;SBGOSBIZ;0
2006;4;SBGOSBKP;31906
2006;4;SBGOSBMO;0
2006;4;SBGOSBNT;0
2006;4;SBGOSBPA;148401
2006;4;SBGOSBPS;384836
2006;4;SBGOSBSL;0
2006;4;SBGOSBSP;23838
2006;4;SBGOSBSP;2729040
2006;4;SBGOSBSV;0
2006;4;SBGOSBUL;17408
2006;4;SBGOSBUL;648720
2006;4;SBGOSBUR;11563
2006;4;SBGOSWKN;138
2006;4;FACTSBGR;0
2006;4;FAJSSBGR;0
2006;4;KMIASBGR;67501800
2006;4;LFPGSBGR;780615
2006;4;LFPGSBGR;46263200
2006;4;SBBRSBGR;0
2006;4;SBBRSBGR;2559870
2006;4;SBBUSBGR;2910
2006;4;SBBUSBGR;0
2006;4;SBCFSBGR;1354820
2006;4;SBCGSBGR;874348
2006;4;SBCTSBGR;97289
2006;4;SBCTSBGR;2691780
2006;4;SBCXSBGR;103220
2006;4;SBCYSBGR;2278290
2006;4;SBEGSBGR;364095
2006;4;SBFISBGR;1984900
2006;4;SBFLSBGR;54075
2006;4;SBFLSBGR;0
2006;4;SBFZSBGR;3142630
2006;4;SBFZSBGR;7266310
2006;4;SBGLSBGR;0
2006;4;SBGLSBGR;100426
2006;4;SBGLSBGR;1599740
2006;4;SBGRSBGR;0
2006;4;SBGRSBJP;0
2006;4;SBGRSBJV;0
2006;4;SBGRSBKP;0
2006;4;SBGRSBKP;23489
2006;4;SBGRSBLO;0
2006;4;SBGRSBML;760
2006;4;SBGRSBMO;850560
2006;4;SBGRSBNF;80262
2006;4;SBGRSBNF;891261
2006;4;SBGRSBNT;3524310
2006;4;SBGRSBNT;0
2006;4;SBGRSBPA;116044
2006;4;SBGRSBPA;2350320
2006;4;SBGRSBPS;620336
2006;4;SBGRSBRF;401291
2006;4;SBGRSBRF;10236100
2006;4;SBGRSBRJ;0
2006;4;SBGRSBRP;34391
2006;4;SBGRSBRP;0
2006;4;SBGRSBSJ;18216
2006;4;SBGRSBSP;0
2006;4;SBGRSBSP;392
2006;4;SBGRSBSR;55860
2006;4;SBGRSBSR;0
2006;4;SBGRSBSV;10288900
2006;4;SBGRSBUL;0
2006;4;SBGRSBUL;0
2006;4;SBGRSGAS;1288220
2006;4;SBILSBKP;627241
2006;4;SBILSBPS;12127
2006;4;SBILSBRJ;71928
2006;4;SBILSBSP;0
2006;4;SBILSBSP;5800500
2006;4;SBILSBSV;35325
2006;4;SBILSBSV;851175
2006;4;SBILSBTC;4440
2006;4;SBBRSBIZ;3249270
2006;4;SBGOSBIZ;0
2006;4;SBIZSBSL;1026740
2006;4;SBGLSBJF;2394
2006;4;SBJFSBPS;0
2006;4;SBBRSBJP;0
2006;4;SBCTSBJP;0
2006;4;SBFLSBJP;0
2006;4;SBGLSBJP;0
2006;4;SBGRSBJP;0
2006;4;SBJPSBKP;708339
2006;4;SBJPSBNT;329156
2006;4;SBJPSBPA;0
2006;4;SBJPSBRF;10682
2006;4;SBJPSBRF;156306
2006;4;SBJPSBSP;0
2006;4;SBJPSBSV;0
2006;4;SBCMSBJV;274740
2006;4;SBCTSBJV;7482
2006;4;SBFLSBJV;6846
2006;4;SBFLSBJV;4727
2006;4;SBFZSBJV;0
2006;4;SBGRSBJV;0
2006;4;SBJVSBNT;0
2006;4;SBJVSBPS;0
2006;4;SBJVSBSP;73644
2006;4;SBJVSBSP;1327400
2006;4;SBARSBKP;325090
2006;4;SBASSBKP;151949
2006;4;SBBHSBKP;936988
2006;4;SBBRSBKP;1461140
2006;4;SBCFSBKP;2994
2006;4;SBCTSBKP;16752
2006;4;SBCTSBKP;298046
2006;4;SBFLSBKP;138804
2006;4;SBFZSBKP;3970320
2006;4;SBFZSBKP;3171130
2006;4;SBGLSBKP;0
2006;4;SBGRSBKP;30793
2006;4;SBILSBKP;254388
2006;4;SBJPSBKP;234651
2006;4;SBKPSBLO;43566
2006;4;SBKPSBMO;2295790
2006;4;SBKPSBNF;1282340
2006;4;SBKPSBNT;3676130
2006;4;SBKPSBPA;748144
2006;4;SBKPSBPA;3078230
2006;4;SBKPSBPS;2421780
2006;4;SBKPSBRF;2506140
2006;4;SBKPSBRJ;1000410
2006;4;SBKPSBRP;17004
2006;4;SBKPSBRP;219090
2006;4;SBKPSBSJ;9372
2006;4;SBKPSBSP;0
2006;4;SBKPSBSP;828828
2006;4;SBKPSBSP;473256
2006;4;SBKPSBSV;1732100
2006;4;SBKPSBTC;538635
2006;4;SBKPSBVT;208670
2006;4;SBKPSWKN;124435
2006;4;SBBRSBLO;0
2006;4;SBCGSBLO;2407420
2006;4;SBCRSBLO;0
2006;4;SBCTSBLO;91665
2006;4;SBCTSBLO;718200
2006;4;SBFZSBLO;0
2006;4;SBGRSBLO;59976
2006;4;SBKPSBLO;71514
2006;4;SBLOSBNT;1031200
2006;4;SBLOSBPS;0
2006;4;SBLOSBRF;486018
2006;4;SBLOSBSP;28396
2006;4;SBLOSBSP;2786930
2006;4;SBBESBMA;457980
2006;4;SBMASBPJ;394448
2006;4;SBCFSBML;213153
2006;4;SBFZSBML;0
2006;4;SBGRSBML;0
2006;4;SBMLSBNT;0
2006;4;SBMLSBRJ;0
2006;4;SBMLSBRP;7530
2006;4;SBMLSBSP;80507
2006;4;SBARSBMO;43848
2006;4;SBARSBMO;683424
2006;4;SBASSBMO;0
2006;4;SBBHSBMO;0
2006;4;SBBRSBMO;565847
2006;4;SBBRSBMO;0
2006;4;SBCFSBMO;760591
2006;4;SBCTSBMO;598062
2006;4;SBDNSBMO;471528
2006;4;SBFCSBMO;189000
2006;4;SBFLSBMO;0
2006;4;SBFZSBMO;0
2006;4;SBGLSBMO;360770
2006;4;SBGOSBMO;0
2006;4;SBGRSBMO;410880
2006;4;SBKPSBMO;2619360
2006;4;SBMOSBMO;0
2006;4;SBMOSBNT;164430
2006;4;SBMOSBPA;0
2006;4;SBMOSBRF;555670
2006;4;SBMOSBRF;252133
2006;4;SBMOSBRP;1746340
2006;4;SBMOSBSJ;201312
2006;4;SBMOSBSP;206488
2006;4;SBMOSBSR;413875
2006;5;SBMOSBSV;0
2006;5;SBMOSBSV;0
2006;5;SBBESBMQ;570815
2006;5;SBCFSBNF;0
2006;5;SBCXSBNF;141410
2006;5;SBFLSBNF;13795
